sellerID , china_Seller , seller_rate , category , asin , product_url , offerList_url , sellers_url , RunTime
AMQ5Y1LYBAX29 , CN , 11 , ce-de/761254 , B001JIQS8U , http://www.amazon.de/gp/product/B001JIQS8U , http://www.amazon.de/gp/offer-listing/B001JIQS8U/ref=olp_page_1&startIndex=0 , https://www.amazon.de/gp/aag/details/ref=olp_merch_cust_glance_1?seller=AMQ5Y1LYBAX29 , 2017-01-12 15:43:48
AJO923PALZV7X , CN , 3985 , ce-de/571760 , B0194M75UM , http://www.amazon.de/gp/product/B0194M75UM , http://www.amazon.de/gp/offer-listing/B0194M75UM/ref=olp_page_1&startIndex=0 , https://www.amazon.de/gp/aag/details/ref=olp_merch_cust_glance_1?seller=AJO923PALZV7X , 2017-01-12 16:46:46
AJO923PALZV7X , CN , 3989 , ce-de/571760 , B0194M75UM , http://www.amazon.de/gp/product/B0194M75UM , http://www.amazon.de/gp/offer-listing/B0194M75UM/ref=olp_page_1&startIndex=0 , https://www.amazon.de/gp/aag/details/ref=olp_merch_cust_glance_1?seller=AJO923PALZV7X , 2017-01-12 17:16:38
AJO923PALZV7X , CN , 3990 , ce-de/571760 , B0194M75UM , http://www.amazon.de/gp/product/B0194M75UM , http://www.amazon.de/gp/offer-listing/B0194M75UM/ref=olp_page_1&startIndex=0 , https://www.amazon.de/gp/aag/details/ref=olp_merch_cust_glance_1?seller=AJO923PALZV7X , 2017-01-12 17:42:05
A2XD9OFZCWVEF4 , CN , 15965 , ce-de/571760 , B01E4VPPXM , http://www.amazon.de/gp/product/B01E4VPPXM , http://www.amazon.de/gp/offer-listing/B01E4VPPXM/ref=olp_page_1&startIndex=0 , https://www.amazon.de/gp/aag/details/ref=olp_merch_cust_glance_1?seller=A2XD9OFZCWVEF4 , 2017-01-12 17:47:02
A2XD9OFZCWVEF4 , CN , 15965 , ce-de/571760 , B01E4VPPXM , http://www.amazon.de/gp/product/B01E4VPPXM , http://www.amazon.de/gp/offer-listing/B01E4VPPXM/ref=olp_page_1&startIndex=0 , https://www.amazon.de/gp/aag/details/ref=olp_merch_cust_glance_1?seller=A2XD9OFZCWVEF4 , 2017-01-12 17:47:11
ARUXFC4APK76U , CN , 2670 , ce-de/571714 , B01M664ALE , http://www.amazon.de/gp/product/B01M664ALE , http://www.amazon.de/gp/offer-listing/B01M664ALE/ref=olp_page_1&startIndex=0 , https://www.amazon.de/gp/aag/details/ref=olp_merch_cust_glance_1?seller=ARUXFC4APK76U , 2017-01-12 18:01:55
ARUXFC4APK76U , CN , 2670 , ce-de/571714 , B01M664ALE , http://www.amazon.de/gp/product/B01M664ALE , http://www.amazon.de/gp/offer-listing/B01M664ALE/ref=olp_page_1&startIndex=0 , https://www.amazon.de/gp/aag/details/ref=olp_merch_cust_glance_1?seller=ARUXFC4APK76U , 2017-01-12 18:02:03
ARUXFC4APK76U , CN , 2670 , ce-de/571714 , B01M664ALE , http://www.amazon.de/gp/product/B01M664ALE , http://www.amazon.de/gp/offer-listing/B01M664ALE/ref=olp_page_1&startIndex=0 , https://www.amazon.de/gp/aag/details/ref=olp_merch_cust_glance_1?seller=ARUXFC4APK76U , 2017-01-12 18:02:17
AJO923PALZV7X , CN , 3991 , ce-de/571714 , B01JG9AACI , http://www.amazon.de/gp/product/B01JG9AACI , http://www.amazon.de/gp/offer-listing/B01JG9AACI/ref=olp_page_1&startIndex=0 , https://www.amazon.de/gp/aag/details/ref=olp_merch_cust_glance_1?seller=AJO923PALZV7X , 2017-01-12 18:02:44
ARUXFC4APK76U , CN , 2670 , ce-de/571714 , B01M664ALE , http://www.amazon.de/gp/product/B01M664ALE , http://www.amazon.de/gp/offer-listing/B01M664ALE/ref=olp_page_1&startIndex=0 , https://www.amazon.de/gp/aag/details/ref=olp_merch_cust_glance_1?seller=ARUXFC4APK76U , 2017-01-12 18:23:20
ARUXFC4APK76U , CN , 2670 , ce-de/571714 , B01M664ALE , http://www.amazon.de/gp/product/B01M664ALE , http://www.amazon.de/gp/offer-listing/B01M664ALE/ref=olp_page_1&startIndex=0 , https://www.amazon.de/gp/aag/details/ref=olp_merch_cust_glance_1?seller=ARUXFC4APK76U , 2017-01-12 18:23:25
ARUXFC4APK76U , CN , 2670 , ce-de/571714 , B01M664ALE , http://www.amazon.de/gp/product/B01M664ALE , http://www.amazon.de/gp/offer-listing/B01M664ALE/ref=olp_page_1&startIndex=0 , https://www.amazon.de/gp/aag/details/ref=olp_merch_cust_glance_1?seller=ARUXFC4APK76U , 2017-01-12 18:23:32
AJO923PALZV7X , CN , 3991 , ce-de/571714 , B01JG9AACI , http://www.amazon.de/gp/product/B01JG9AACI , http://www.amazon.de/gp/offer-listing/B01JG9AACI/ref=olp_page_1&startIndex=0 , https://www.amazon.de/gp/aag/details/ref=olp_merch_cust_glance_1?seller=AJO923PALZV7X , 2017-01-12 18:23:59
ARUXFC4APK76U , CN , 2671 , ce-de/571714 , B01M664ALE , http://www.amazon.de/gp/product/B01M664ALE , http://www.amazon.de/gp/offer-listing/B01M664ALE/ref=olp_page_1&startIndex=0 , https://www.amazon.de/gp/aag/details/ref=olp_merch_cust_glance_1?seller=ARUXFC4APK76U , 2017-01-12 18:44:52
ARUXFC4APK76U , CN , 2671 , ce-de/571714 , B01M664ALE , http://www.amazon.de/gp/product/B01M664ALE , http://www.amazon.de/gp/offer-listing/B01M664ALE/ref=olp_page_1&startIndex=0 , https://www.amazon.de/gp/aag/details/ref=olp_merch_cust_glance_1?seller=ARUXFC4APK76U , 2017-01-12 18:45:01
ARUXFC4APK76U , CN , 2671 , ce-de/571714 , B01M664ALE , http://www.amazon.de/gp/product/B01M664ALE , http://www.amazon.de/gp/offer-listing/B01M664ALE/ref=olp_page_1&startIndex=0 , https://www.amazon.de/gp/aag/details/ref=olp_merch_cust_glance_1?seller=ARUXFC4APK76U , 2017-01-12 18:45:06
AJO923PALZV7X , CN , 3992 , ce-de/571714 , B01JG9AACI , http://www.amazon.de/gp/product/B01JG9AACI , http://www.amazon.de/gp/offer-listing/B01JG9AACI/ref=olp_page_1&startIndex=0 , https://www.amazon.de/gp/aag/details/ref=olp_merch_cust_glance_1?seller=AJO923PALZV7X , 2017-01-12 18:45:51
AJO923PALZV7X , CN , 3992 , ce-de/571714 , B01JG9AACI , http://www.amazon.de/gp/product/B01JG9AACI , http://www.amazon.de/gp/offer-listing/B01JG9AACI/ref=olp_page_1&startIndex=0 , https://www.amazon.de/gp/aag/details/ref=olp_merch_cust_glance_1?seller=AJO923PALZV7X , 2017-01-12 19:02:02
A2JL36OHD6C53A , HK , 1178 , ce-de/236861011 , B01H59Z0M6 , http://www.amazon.de/gp/product/B01H59Z0M6 , http://www.amazon.de/gp/offer-listing/B01H59Z0M6/ref=olp_page_1&startIndex=0 , https://www.amazon.de/gp/aag/details/ref=olp_merch_cust_glance_1?seller=A2JL36OHD6C53A , 2017-01-12 19:43:44
A36R3V9B08B53Y , CN , 467 , ce-de/236861011 , B01EC4X83A , http://www.amazon.de/gp/product/B01EC4X83A , http://www.amazon.de/gp/offer-listing/B01EC4X83A/ref=olp_page_1&startIndex=0 , https://www.amazon.de/gp/aag/details/ref=olp_merch_cust_glance_1?seller=A36R3V9B08B53Y , 2017-01-12 20:21:26
